title,price,location,destaque,condominio,area_util,quartos,banheiros,vagas_na_garagem,iptu,academia,elevador,permitido_animais,piscina,portaria,salao_de_festas,condominio_fechado,seguranca_24h,portao_eletronico,area_murada,area_de_servico,armarios_na_cozinha,armarios_no_quarto,churrasqueira,mobiliado,quarto_de_servico,ar_condicionado,porteiro_24h,varanda,img_index,categoria_Casas,tipo_Casa de vila,tipo_Cobertura,tipo_Duplex ou triplex,tipo_Kitnet,tipo_Loft,tipo_Padrão,zona_LESTE,zona_NORTE,zona_OESTE,zona_SUL
"Apartamento tipo para venda com 2 quartos, 44m²",299000,800,0,450,44,2,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,167,0,0,0,0,0,0,1,0,1,0,0
Apartamento de 78m² com 3 quartos em Santana,393000,511,0,800,78,3,2,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,1,0,1,0,0
Apartamento para venda com 63 metros quadrados com 2 quartos,720000,345,0,950,63,2,2,1,250,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,170,0,0,0,0,0,0,1,0,1,0,0
"sacada gourmet, braz leme, zona norte",695000,632,0,650,57,2,2,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,171,0,0,0,0,0,0,1,0,1,0,0
Sobrado de 109m² com 3 quartos em Limão,470000,33,0,0,109,3,3,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172,1,0,0,0,0,0,1,0,1,0,0
Casa em Condomínio - Vila Constância,440000,606,0,150,44,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,1,0,0,0,0,0,0,0,1,0,0
Venda-Apartamento-São Paulo-Vila Penteado,630000,751,0,456,60,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,1,0,1,0,0
Sobrado na Vila Amália,480000,542,0,0,85,2,2,1,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,1,0,0,0,0,0,1,0,1,0,0
Apartamento para venda tem 198 metros quadrados com 3 quartos em Santana - São Paulo - SP,2030000,511,0,2400,198,3,5,4,1100,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,177,0,0,0,0,0,0,1,0,1,0,0
Apartamento 02 dormitórios em Santana,400000,511,0,410,74,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,1,0,1,0,0
Apartamento para venda tem 88 metros quadrados com 2 quartos em Santa Teresinha - São Paul,1500000,510,0,990,88,2,2,2,500,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,179,0,0,0,0,0,0,1,0,1,0,0
"Casa com 109 m², 4 quartos, 2 vagas - Lauzane Paulista",699000,402,0,0,109,4,3,2,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,180,1,0,0,0,0,0,1,0,1,0,0
Apartamento para venda com 72 metros quadrados com 2 quartos em Lauzane Paulista - São Pau,750000,402,0,790,72,2,2,1,110,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,181,0,0,0,0,0,0,1,0,1,0,0
OPORTUNIDADE ÚNICA! Maravilhoso Apartamento(MOBILIADO) de 66m² com 03 Dormitórios 01 Suíte,580000,796,0,633,66,3,2,2,165,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,182,0,0,0,0,0,0,1,0,1,0,0
"Sobrado com 2 dormitórios à venda, 90 m² por R$ 379.000,00 - Freguesia do Ó - São Paulo/SP",379000,115,0,300,90,2,1,1,20,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,183,1,0,0,0,0,0,1,0,1,0,0
"Sobrado com 2 dormitórios à venda, 100 m² por R$ 545.000,00 - Limão - São Paulo/SP",545000,699,0,0,100,2,2,1,120,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,184,1,0,0,0,0,0,1,0,1,0,0
Apartamento para venda com 89 metros quadrados com 3 quartos em Água Fria - São Paulo - SP,650000,860,0,1100,89,3,2,1,220,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,185,0,0,0,0,0,0,1,0,1,0,0
Apartamento para venda possui 84 metros quadrados com 3 quartos em Lauzane Paulista - São ,923000,402,0,923,84,3,2,2,350,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,186,0,0,0,0,0,0,1,0,1,0,0
Sobrado á venda com 200 metros quadrados com 3 quartos em Vila Gustavo - São Paulo - SP,750000,658,0,0,200,3,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,187,1,0,0,0,0,0,1,0,1,0,0
"Sobrado com 137 m², 3 quartos, 2 vagas - Lauzane Paulista",594000,402,0,0,137,3,3,2,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188,1,0,0,0,0,0,1,0,1,0,0
"Apartamento de 62m² a venda no Jardim São Paulo, excelente região, venha conferir!!",320000,345,0,430,62,2,1,0,70,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,1,0,1,0,0
Apartamento para venda com 133 metros quadrados com 3 quartos,1980000,345,0,940,133,3,5,2,100,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,190,0,0,0,0,0,0,1,0,1,0,0
Apartamento à Venda  63 metros _ Bairro do Limão - São Paulo - SP,599000,810,0,924,63,3,2,1,99,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,191,0,0,0,0,0,0,1,0,1,0,0
Apartamento para venda com 98 metros quadrados com 3 quartos em Santana - São Paulo - SP,1260000,511,0,900,98,3,3,2,427,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,192,0,0,0,0,0,0,1,0,1,0,0
SãO PAULO - Apartamento Padrão - Jardim Brasil (Zona Norte),391950,152,0,255,46,2,1,0,11,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,1,0,1,0,0
SãO PAULO - Apartamento Padrão - Vila Amélia,298000,543,0,388,46,2,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,1,0,1,0,0
SãO PAULO - Apartamento Padrão - Jardim Paraíso,437000,279,0,890,70,3,1,1,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,1,0,1,0,0
"Apartamento com 85 m², 3 quartos, 1 suíte, 2 vagas - Lauzane Paulista",859000,402,0,1150,85,3,2,2,360,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,1,0,1,0,0
SãO PAULO - Apartamento Padrão - Vila Guilherme,450000,655,0,620,62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,1,0,1,0,0
SãO PAULO - Apartamento Padrão - Tucuruvi,424000,531,0,1100,69,2,2,1,540,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,1,0,1,0,0
SãO PAULO - Apartamento Padrão - Carandiru,620000,31,0,700,69,3,2,2,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,1,0,1,0,0
Apartamento venda 103m²_3dts_2stes_2vgs_Santana_metrô linha azul - São Paulo - SP,1149000,511,0,1100,103,3,4,2,570,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,204,0,0,0,0,0,0,1,0,1,0,0
"Sobrado com 225 m², 3 quartos, 6 vagas - Lauzane Paulista",889000,402,0,0,225,3,3,5,250,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,1,0,0,0,0,0,1,0,1,0,0
Apartamento para venda com 108 metros quadrados com 3 quartos em Santa Teresinha - São Pau,1870000,510,0,1445,108,3,4,2,585,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,206,0,0,0,0,0,0,1,0,1,0,0
Lindo Apartamento com Vaga. Pronto pra morar!,258990,28,1,412,50,1,1,1,92,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,207,0,0,0,0,0,0,1,0,0,0,0
Lindo Apto 97m2 Bom Retiro/Barra Funda,850000,16,1,900,97,3,3,2,370,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,208,0,0,0,0,0,0,1,0,0,0,0
Studio mobiliado Republica,229000,502,1,326,26,1,1,0,305,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,209,0,0,0,0,1,0,0,0,0,0,0
Apartamento recém-reformado no Belenzinho à venda,790000,13,1,600,68,3,2,1,550,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,211,0,0,0,0,0,0,1,0,0,0,0
"Apartamento maravilhoso , à venda em Higienópolis",2100000,579,0,3449,230,3,4,2,107,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,1,0,0,0,0
Sobrado para venda tem 81 metros quadrados com 3 quartos em Belenzinho - São Paulo - SP,900000,13,0,0,81,3,3,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,213,1,0,0,0,0,0,1,0,0,0,0
More no mais icônico Edifício de SP - Copan - 168 mts - 3 Dorms/1 suíte,2650000,502,0,1380,168,3,3,0,680,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,216,0,0,0,0,0,0,1,0,0,0,0
Apartamento para venda tem 32 metros quadrados com 2 quartos em Barra Funda - São Paulo - ,231717,9,0,0,32,2,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,217,0,0,0,0,0,0,1,0,0,0,0
"Apartamento (Padrão), com 2 quartos e 2 banheiros à Venda, 60 m² em São Paulo/SP",510000,12,0,545,60,2,2,1,1360,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,220,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Barra Funda,561870,9,0,600,42,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,222,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Barra Funda,599328,9,0,600,42,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,223,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Bom Retiro,460000,16,0,565,63,3,1,1,850,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Barra Funda,956729,9,0,600,64,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,225,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Barra Funda,956729,9,0,600,64,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,226,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Barra Funda,541060,9,0,600,42,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,227,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Barra Funda,499440,9,0,600,42,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,228,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Aclimação,680000,0,0,650,65,3,1,2,102,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Vila Deodoro,650000,616,0,800,85,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Barra Funda,499440,9,0,600,42,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,231,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Barra Funda,582680,9,0,600,42,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,232,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Santa Efigênia,287000,508,0,360,49,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Barra Funda,541060,9,0,600,42,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,234,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Barra Funda,956729,9,0,600,64,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,235,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - República,490000,502,0,961,128,3,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Bela Vista,273100,12,0,450,50,1,1,0,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Kitchenette/Conjugados - Bela Vista,265000,12,0,535,28,1,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,1,0,0,0,0,0,0
SãO PAULO - Apartamento Padrão - Barra Funda,924624,9,0,600,64,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,239,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Barra Funda,520250,9,0,600,42,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,240,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Barra Funda,582680,9,0,600,42,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,241,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Bela Vista,349500,12,0,500,30,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Bela Vista,460000,12,0,600,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Flat - Bela Vista,470000,12,0,680,36,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,1,0,0,0,0,0
SãO PAULO - Apartamento Padrão - Bela Vista,583000,12,0,300,34,1,1,1,708,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Aclimação,371000,0,0,450,85,2,1,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Consolação,954000,97,0,1017,92,2,2,1,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Bela Vista,425000,12,0,750,36,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Bela Vista,273000,12,0,450,50,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Bela Vista,430000,12,0,421,33,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Aclimação,1680000,0,0,873,111,3,3,2,769,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,251,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Bela Vista,397900,12,0,274,34,1,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Bela Vista,340000,12,0,760,40,1,1,1,505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,1,0,0,0,0
SãO PAULO - Apartamento Padrão - Bela Vista,640000,12,0,450,70,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,1,0,0,0,0
Apartamento para venda com 176 metros quadrados com 3 quartos em Santa Cecília - São Paulo,2200000,507,0,3037,176,3,3,1,184,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,1,0,0,0,0
Apartamento para venda com 115 metros quadrados com 3 quartos em Consolação - São Paulo - ,1480000,97,0,1935,115,3,3,2,390,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,1,0,0,0,0
Apartamento para venda com 122 metros quadrados com 3 quartos em Santa Cecília - São Paulo,1565000,507,0,1811,122,3,3,2,157,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,1,0,0,0,0
"Cobertura à venda no bairro do Belém, Condomínio Jardins Di Napoli.",2074000,13,0,1298,226,3,2,2,550,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,259,0,0,0,0,0,0,1,0,0,0,0
OPORTUNIDADE !!! APARTAMENTO EM PINHEIROS -SÃO PAULO,1200000,491,1,1469,115,3,3,1,212,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,260,0,0,0,0,0,0,1,0,0,1,0
SãO PAULO - Apartamento Padrão - Vila Anglo Brasileira,730000,548,0,990,85,3,1,1,220,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,1,0,0,1,0
SãO PAULO - Apartamento Padrão - Pinheiros,480000,491,0,500,26,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,1,0,0,1,0
SãO PAULO - Apartamento Padrão - Vila Romana,1000000,778,0,700,69,2,1,1,530,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,1,0,0,1,0
SãO PAULO - Studio - Sumarezinho,590000,517,0,940,34,1,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,1,0,0,1,0
SãO PAULO - Apartamento Padrão - Vila Romana,1240000,778,0,1,88,2,3,2,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,1,0,0,1,0
SãO PAULO - Casa Padrão - Vila Anglo Brasileira,750000,548,0,0,112,4,1,1,290,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,269,1,0,0,0,0,0,1,0,0,1,0
SãO PAULO - Apartamento Padrão - Jardim Íris,415000,396,0,315,45,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,1,0,0,1,0
SãO PAULO - Apartamento Padrão - Jardim Raposo Tavares,200000,306,0,130,48,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,1,0,0,1,0
SãO PAULO - Casa Padrão - Pinheiros,2250000,491,0,0,64,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,1,0,0,0,0,0,1,0,0,1,0
Apartamento para venda possui 57 metros quadrados com 2 quartos em Perdizes - São Paulo - ,955000,489,0,1400,57,2,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,1,0,0,1,0
Lindo apartamento em Pirituba,530000,396,0,580,64,3,2,2,77,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,276,0,0,0,0,0,0,1,0,0,1,0
apartamento CDHU a venda no Jaraguá,180000,557,0,200,50,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,1,0,0,1,0
Sobrado novo rua sem saída  2 quartos sendo 2 suítes 2 vagas em Jardim Ester - São Paulo -,460000,192,0,0,80,2,2,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,1,0,0,0,0,0,1,0,0,1,0
"Apartamento à venda possui 125m com 4 quartos Perdizes. Af. Bovero, Higenópolis, Angélica ",1470000,489,0,1780,125,4,3,2,680,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,280,0,0,0,0,0,0,1,0,0,1,0
"Apartamento-Casa em Perdizes-Sumaré com 4 dormitórios, 2 suítes, 2 vagas, varanda gourmet,",2300000,489,0,1591,147,4,4,2,1260,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,281,0,0,0,0,0,0,1,0,0,1,0
Cobertura duplex á venda na Lapa - com 185m² | 3 quartos | 2 Vagas - São Paulo - SP,2800000,669,0,1900,185,3,3,3,1100,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,282,0,0,1,0,0,0,0,0,0,1,0
Apartamento Venda Vl Leopoldina 68 metros 2 quartos 2 banheiros 1 vaga.Ótima localização,590000,685,0,1200,68,2,2,1,1340,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,283,0,0,0,0,0,0,1,0,0,1,0
Sobrado para venda tem 102 metros quadrados com 2 quartos em Jardim São Ricardo - São Paul,700000,347,0,0,102,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,1,0,0,0,0,0,1,0,0,1,0
Apartamento para venda tem 144 metros quadrados com 3 quartos em Higienópolis - São Paulo ,1550000,108,0,2072,144,3,3,1,364,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,1,0,0,1,0
Apartamento para venda possui 93 metros quadrados com 3 quartos em Pinheiros - São Paulo -,1905000,491,0,1200,93,3,2,1,1200,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,287,0,0,0,0,0,0,1,0,0,1,0
Apartamento para venda tem 70 metros quadrados com 2 quartos em Pinheiros - São Paulo - SP,1482000,491,0,1200,70,2,2,1,1000,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,288,0,0,0,0,0,0,1,0,0,1,0
Sobrado para venda tem 120 metros quadrados com 3 quartos em Jardim São Ricardo - São Paul,650000,347,0,0,120,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0,0,0,1,0,0,1,0
CASA PARA VENDA 2 dormitórios  1 suíte,950000,859,0,0,209,2,3,4,441,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,290,1,0,0,0,0,0,1,0,0,1,0
"Vende Apto, Impecável, Reformado, Clean, 105m², 3 dorms, 1 Suíte, Lazer, 1 Vaga,  vista pa",1200000,489,0,1228,105,3,3,1,275,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,292,0,0,0,0,0,0,1,0,0,1,0
"*** APARTAMENTO ANDAR ALTO - PRONTO PARA MORAR NO CONDOMÍNIO "" PASSEIO VL LEOPOLDINA"" ***",689000,399,0,610,70,3,2,2,55,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,1,0,0,1,0
"Apartamento à venda 1 dormitório e 1 vaga, Rua Torres da Barra",350000,859,0,450,31,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,294,0,0,0,0,0,0,1,0,0,1,0
"TERRENO 370M², COM SOBRADO DE 268M² - 7264",1350000,752,0,0,268,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,1,0,0,0,0,0,1,0,0,1,0
Apartamento para venda tem 65 metros quadrados com 3 quartos em Jardim Íris - São Paulo - ,435000,396,0,650,65,3,2,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,297,0,0,0,0,0,0,1,0,0,1,0
"Ótimo apartamento, ensolarado, andar alto, próx. Parque Villa Lobos",330000,120,0,683,68,2,2,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,298,0,0,0,0,0,0,1,0,0,1,0
Apartamento  2 dorms - Próximo Shopping Cantareira e mercados,235000,248,0,400,60,2,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,299,0,0,0,0,0,0,1,0,0,1,0
Apartamento á venda em Pinheiros - com 31m² | 1 quarto - São Paulo - SP,850000,491,0,420,31,1,1,1,75,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,301,0,0,0,0,0,0,1,0,0,1,0
Apartamento para venda tem 70 metros quadrados com 3 quartos em Lapa - São Paulo - SP,690000,399,0,610,70,3,2,2,550,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,302,0,0,0,0,0,0,1,0,0,1,0
Apartamento para venda com 56 metros quadrados com 2 quartos em Alto de Pinheiros - São Pa,520000,4,0,1052,56,2,1,1,147,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,303,0,0,0,0,0,0,1,0,0,1,0
"Apartamento Garden à venda 163m², 3 vagas próximo ao Parque da Água Branca",1760000,489,0,3000,163,3,2,3,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,305,0,0,0,0,0,0,1,0,0,1,0
Apartamento - Pinheiros São Paulo,650000,491,0,1010,30,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,1,0,0,1,0
Apartamento para venda possui 81 metros quadrados com 3 quartos em Vila Romana - São Paulo,500000,778,0,0,81,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,308,0,0,0,0,0,0,1,0,0,1,0
APARTAMENTO - POMPÉIA - SP,550000,761,0,947,58,2,2,1,117,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,309,0,0,0,0,0,0,1,0,0,1,0
APARTAMENTO - VILA ANASTÁCIO - SP,1175000,545,0,980,92,2,2,2,413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,1,0,0,1,0
APARTAMENTO - VILA SÃO FRANCISCO - SP,1250000,66,0,1497,180,3,2,2,200,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,311,0,0,0,0,0,0,1,0,0,1,0
APARTAMENTO - VILA ANASTÁCIO - SP,1800000,545,0,1350,134,4,4,2,550,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,312,0,0,0,0,0,0,1,0,0,1,0
